filename,main_document,fell_back,n_regions,x0,y0,x1,y1,width,height,ox0,oy0,ox1,oy1,original_path
447o.png,1,0,4,179,216,1973,1275,2024,1436,216,50,1275,1844,images/archive-original/1280-1289 III (1286-89)/447o.jpg
448o.png,1,0,2,245,185,1931,1245,2024,1436,185,92,1245,1778,images/archive-original/1280-1289 III (1286-89)/448o.jpg
449o.png,1,0,7,175,386,2014,1248,2024,1436,386,9,1248,1848,images/archive-original/1280-1289 III (1286-89)/449o.jpg
450o.png,1,0,3,414,213,1845,1253,2024,1436,213,178,1253,1609,images/archive-original/1280-1289 III (1286-89)/450o.jpg
451o.png,1,0,1,232,60,2004,1412,2024,1436,60,19,1412,1791,images/archive-original/1280-1289 III (1286-89)/451o.jpg
452o.png,1,0,1,175,79,2004,1406,2024,1436,79,19,1406,1848,images/archive-original/1280-1289 III (1286-89)/452o.jpg
453o.png,1,0,1,370,82,1826,1406,2024,1436,82,197,1406,1653,images/archive-original/1280-1289 III (1286-89)/453o.jpg
454o.png,1,0,1,162,258,2011,1310,2024,1436,258,12,1310,1861,images/archive-original/1280-1289 III (1286-89)/454o.jpg
455o.png,1,0,6,213,130,2004,1393,2024,1436,130,19,1393,1810,images/archive-original/1280-1289 III (1286-89)/455o.jpg
456o.png,1,0,8,357,312,1880,1288,2024,1436,312,143,1288,1666,images/archive-original/1280-1289 III (1286-89)/456o.jpg
457o.png,1,0,3,392,38,1896,1409,2024,1436,38,127,1409,1631,images/archive-original/1280-1289 III (1286-89)/457o.jpg
458o.png,1,0,2,271,95,1880,1435,2024,1436,95,143,1435,1752,images/archive-original/1280-1289 III (1286-89)/458o.jpg
459o.png,1,0,4,244,390,2011,1217,2024,1436,390,12,1217,1779,images/archive-original/1280-1289 III (1286-89)/459o.jpg
460o.png,1,0,4,255,164,1960,1250,2024,1436,164,63,1250,1768,images/archive-original/1280-1289 III (1286-89)/460o.jpg
461o.png,1,0,5,205,395,2014,1364,2024,1436,395,9,1364,1818,images/archive-original/1280-1289 III (1286-89)/461o.jpg
462o.png,1,0,10,313,524,1898,1213,2024,1436,524,125,1213,1710,images/archive-original/1280-1289 III (1286-89)/462o.jpg
463o.png,1,0,2,194,51,2014,1403,2024,1436,51,9,1403,1829,images/archive-original/1280-1289 III (1286-89)/463o.jpg
464o.png,1,0,4,395,28,1749,1409,2024,1436,28,274,1409,1628,images/archive-original/1280-1289 III (1286-89)/464o.jpg
465o.png,1,0,11,196,418,2014,1329,2024,1436,418,9,1329,1827,images/archive-original/1280-1289 III (1286-89)/465o.jpg
466o.png,1,0,2,236,105,2011,1409,2024,1436,105,12,1409,1787,images/archive-original/1280-1289 III (1286-89)/466o.jpg
467o.png,1,0,1,290,236,1966,1374,2024,1436,236,57,1374,1733,images/archive-original/1280-1289 III (1286-89)/467o.jpg
468o.png,1,0,1,161,513,2008,1376,2024,1436,513,15,1376,1862,images/archive-original/1280-1289 III (1286-89)/468o.jpg
469o.png,1,0,4,40,161,1616,529,1654,1168,161,37,529,1613,images/archive-original/1280-1289 III (1286-89)/469o.jpg
470o.png,1,0,3,64,72,1619,1156,1654,1168,72,34,1156,1589,images/archive-original/1280-1289 III (1286-89)/470o.jpg
471o.png,1,0,4,41,90,1614,1156,1654,1168,90,39,1156,1612,images/archive-original/1280-1289 III (1286-89)/471o.jpg
472o.png,1,0,5,46,38,1622,1156,1654,1168,38,31,1156,1607,images/archive-original/1280-1289 III (1286-89)/472o.jpg
473o.png,1,0,2,527,94,1774,1396,2024,1436,94,249,1396,1496,images/archive-original/1280-1289 III (1286-89)/473o.jpg
474o.png,1,0,9,207,236,2011,1416,2024,1436,236,12,1416,1816,images/archive-original/1280-1289 III (1286-89)/474o.jpg
475o.png,1,0,40,393,467,2092,977,2339,1656,393,467,2092,977,images/archive-original/1280-1289 III (1286-89)/475o.jpg
476o.png,1,0,85,292,399,2005,940,2339,1656,292,399,2005,940,images/archive-original/1280-1289 III (1286-89)/476o.jpg
477o.png,1,0,1,323,206,1945,1435,2339,1656,323,206,1945,1435,images/archive-original/1280-1289 III (1286-89)/477o.jpg
478o.png,1,0,4,206,239,2182,1304,2339,1656,239,156,1304,2132,images/archive-original/1280-1289 III (1286-89)/478o.jpg
479o.png,1,0,4,379,209,2085,963,2339,1656,209,253,963,1959,images/archive-original/1280-1289 III (1286-89)/479o.jpg
480o.png,1,0,8,136,647,2192,1384,2339,1656,647,146,1384,2202,images/archive-original/1280-1289 III (1286-89)/480o.jpg
481o.png,1,0,1,236,86,2008,1406,2024,1436,86,15,1406,1787,images/archive-original/1280-1289 III (1286-89)/481o.jpg
482o.png,1,0,3,175,253,2008,1393,2024,1436,253,15,1393,1848,images/archive-original/1280-1289 III (1286-89)/482o.jpg
483o.png,1,0,4,199,412,1994,1412,2024,1436,412,29,1412,1824,images/archive-original/1280-1289 III (1286-89)/483o.jpg
484o.png,1,0,6,255,325,2004,1422,2024,1436,325,19,1422,1768,images/archive-original/1280-1289 III (1286-89)/484o.jpg
485o.png,1,0,4,169,740,2004,1304,2024,1436,740,19,1304,1854,images/archive-original/1280-1289 III (1286-89)/485o.jpg
486o.png,1,0,7,624,927,1680,1377,2024,1436,927,343,1377,1399,images/archive-original/1280-1289 III (1286-89)/486o.jpg
487o.png,1,0,3,172,392,1994,1363,2024,1436,392,29,1363,1851,images/archive-original/1280-1289 III (1286-89)/487o.jpg
488o.png,1,0,5,180,212,2016,1260,2024,1436,212,7,1260,1843,images/archive-original/1280-1289 III (1286-89)/488o.jpg
489o.png,1,0,6,271,277,2017,1406,2024,1436,277,6,1406,1752,images/archive-original/1280-1289 III (1286-89)/489o.jpg
490o.png,1,0,1,245,268,1950,1291,2024,1436,268,73,1291,1778,images/archive-original/1280-1289 III (1286-89)/490o.jpg
491o.png,1,0,4,237,303,2009,1326,2024,1436,303,14,1326,1786,images/archive-original/1280-1289 III (1286-89)/491o.jpg
492o.png,1,0,3,192,197,2011,1312,2024,1436,197,12,1312,1831,images/archive-original/1280-1289 III (1286-89)/492o.jpg
493o.png,1,0,2,219,112,1966,1416,2024,1436,112,57,1416,1804,images/archive-original/1280-1289 III (1286-89)/493o.jpg
494o.png,1,0,2,213,127,2011,1403,2024,1436,127,12,1403,1810,images/archive-original/1280-1289 III (1286-89)/494o.jpg
495o.png,1,0,1,207,376,2014,1310,2024,1436,376,9,1310,1816,images/archive-original/1280-1289 III (1286-89)/495o.jpg
496o.png,1,0,5,284,183,1950,1339,2024,1436,183,73,1339,1739,images/archive-original/1280-1289 III (1286-89)/496o.jpg
497o.png,1,0,3,331,551,1918,1353,2024,1436,551,105,1353,1692,images/archive-original/1280-1289 III (1286-89)/497o.jpg
498o.png,1,0,1,220,89,2011,1416,2024,1436,89,12,1416,1803,images/archive-original/1280-1289 III (1286-89)/498o.jpg
499o.png,1,0,4,335,740,1944,1406,2024,1436,740,79,1406,1688,images/archive-original/1280-1289 III (1286-89)/499o.jpg
500o.png,1,0,4,194,331,1986,902,2024,1436,331,37,902,1829,images/archive-original/1280-1289 III (1286-89)/500o.jpg
501o.png,1,0,7,392,438,1846,1174,2024,1436,438,177,1174,1631,images/archive-original/1280-1289 III (1286-89)/501o.jpg
502o.png,1,0,12,338,434,1847,1297,2024,1436,434,176,1297,1685,images/archive-original/1280-1289 III (1286-89)/502o.jpg
503o.png,1,0,5,226,287,2011,1323,2024,1436,287,12,1323,1797,images/archive-original/1280-1289 III (1286-89)/503o.jpg
504o.png,1,0,1,213,86,1972,1406,2024,1436,86,51,1406,1810,images/archive-original/1280-1289 III (1286-89)/504o.jpg
505o.png,1,0,2,360,166,1958,1300,2024,1436,166,65,1300,1663,images/archive-original/1280-1289 III (1286-89)/505o.jpg
506o.png,1,0,2,524,79,1860,1389,2024,1436,79,163,1389,1499,images/archive-original/1280-1289 III (1286-89)/506o.jpg
507o.png,1,0,1,207,366,2008,1319,2024,1436,366,15,1319,1816,images/archive-original/1280-1289 III (1286-89)/507o.jpg
508o.png,1,0,5,77,67,1635,1167,1654,1168,67,18,1167,1576,images/archive-original/1280-1289 III (1286-89)/508o.jpg
509o.png,1,0,4,208,259,1439,908,1654,1168,208,259,1439,908,images/archive-original/1280-1289 III (1286-89)/509o.jpg
510o.png,1,0,4,58,268,1625,816,1654,1168,268,28,816,1595,images/archive-original/1280-1289 III (1286-89)/510o.jpg
511o.png,1,0,5,105,109,1629,1167,1654,1168,109,24,1167,1548,images/archive-original/1280-1289 III (1286-89)/511o.jpg
512o.png,1,0,1,318,259,1401,872,1654,1168,259,252,872,1335,images/archive-original/1280-1289 III (1286-89)/512o.jpg
513o.png,1,0,3,197,192,1471,812,1654,1168,192,182,812,1456,images/archive-original/1280-1289 III (1286-89)/513o.jpg
514o.png,1,0,4,23,59,1616,1167,1654,1168,59,37,1167,1630,images/archive-original/1280-1289 III (1286-89)/514o.jpg
515o.png,1,0,1,218,635,1991,1171,2024,1436,635,32,1171,1805,images/archive-original/1280-1289 III (1286-89)/515o.jpg
516o.png,1,0,9,616,229,1777,737,2339,1656,616,229,1777,737,images/archive-original/1280-1289 III (1286-89)/516o.jpg
517o.png,1,0,226,269,137,2112,599,2339,1656,269,137,2112,599,images/archive-original/1280-1289 III (1286-89)/517o.jpg
518o.png,1,0,1,277,169,2108,1342,2339,1656,169,230,1342,2061,images/archive-original/1280-1289 III (1286-89)/518o.jpg
519o.png,1,0,10,73,621,2211,1105,2339,1656,621,127,1105,2265,images/archive-original/1280-1289 III (1286-89)/519o.jpg
520o.png,1,0,12,62,382,2240,925,2339,1656,382,98,925,2276,images/archive-original/1280-1289 III (1286-89)/520o.jpg
521o.png,1,0,1,178,19,2011,1400,2024,1436,19,12,1400,1845,images/archive-original/1280-1289 III (1286-89)/521o.jpg
522o.png,1,0,5,280,583,1934,1403,2024,1436,583,89,1403,1743,images/archive-original/1280-1289 III (1286-89)/522o.jpg
523o.png,1,0,4,131,1081,1227,1609,1436,2024,131,1081,1227,1609,images/archive-original/1280-1289 III (1286-89)/523o.jpg
524o.png,1,0,9,189,147,2017,1409,2024,1436,147,6,1409,1834,images/archive-original/1280-1289 III (1286-89)/524o.jpg
525o.png,1,0,1,188,70,1941,1412,2024,1436,70,82,1412,1835,images/archive-original/1280-1289 III (1286-89)/525o.jpg
526o.png,1,0,2,204,178,2008,1253,2024,1436,178,15,1253,1819,images/archive-original/1280-1289 III (1286-89)/526o.jpg
527o.png,1,0,1,226,347,2011,1288,2024,1436,347,12,1288,1797,images/archive-original/1280-1289 III (1286-89)/527o.jpg
528o.png,1,0,2,408,86,1838,1412,2024,1436,86,185,1412,1615,images/archive-original/1280-1289 III (1286-89)/528o.jpg
529o.png,1,0,1,162,749,2011,1326,2024,1436,749,12,1326,1861,images/archive-original/1280-1289 III (1286-89)/529o.jpg
530o.png,1,0,7,247,336,1960,1323,2024,1436,336,63,1323,1776,images/archive-original/1280-1289 III (1286-89)/530o.jpg
531o.png,1,0,12,208,556,2011,1246,2024,1436,556,12,1246,1815,images/archive-original/1280-1289 III (1286-89)/531o.jpg
532o.png,1,0,2,164,382,2000,1336,2024,1436,382,23,1336,1859,images/archive-original/1280-1289 III (1286-89)/532o.jpg
533o.png,1,0,1,264,63,1880,1409,2024,1436,63,143,1409,1759,images/archive-original/1280-1289 III (1286-89)/533o.jpg
534o.png,1,0,1,180,278,2014,1320,2024,1436,278,9,1320,1843,images/archive-original/1280-1289 III (1286-89)/534o.jpg
535o.png,1,0,4,451,271,1876,1313,2024,1436,271,147,1313,1572,images/archive-original/1280-1289 III (1286-89)/535o.jpg
536o.png,1,0,1,201,127,2008,1435,2024,1436,127,15,1435,1822,images/archive-original/1280-1289 III (1286-89)/536o.jpg
537o.png,1,0,5,194,360,2004,1244,2024,1436,360,19,1244,1829,images/archive-original/1280-1289 III (1286-89)/537o.jpg
538o.png,1,0,2,255,51,2011,1412,2024,1436,51,12,1412,1768,images/archive-original/1280-1289 III (1286-89)/538o.jpg
539o.png,1,0,1,188,73,2011,1400,2024,1436,73,12,1400,1835,images/archive-original/1280-1289 III (1286-89)/539o.jpg
540o.png,1,0,4,322,268,1978,1263,2024,1436,268,45,1263,1701,images/archive-original/1280-1289 III (1286-89)/540o.jpg
541o.png,1,0,1,271,95,2008,1412,2024,1436,95,15,1412,1752,images/archive-original/1280-1289 III (1286-89)/541o.jpg
542o.png,1,0,1,221,79,2011,1412,2024,1436,79,12,1412,1802,images/archive-original/1280-1289 III (1286-89)/542o.jpg
543o.png,1,0,4,245,265,1944,1300,2024,1436,265,79,1300,1778,images/archive-original/1280-1289 III (1286-89)/543o.jpg
544o.png,1,0,4,374,302,1867,653,2024,1436,302,156,653,1649,images/archive-original/1280-1289 III (1286-89)/544o.jpg
545o.png,1,0,6,370,107,1883,1435,2024,1436,107,140,1435,1653,images/archive-original/1280-1289 III (1286-89)/545o.jpg
546o.png,1,0,4,357,130,1863,1352,2024,1436,130,160,1352,1666,images/archive-original/1280-1289 III (1286-89)/546o.jpg
547o.png,1,0,3,280,494,1921,1409,2024,1436,494,102,1409,1743,images/archive-original/1280-1289 III (1286-89)/547o.jpg
548o.png,1,0,2,355,463,1810,1396,2024,1436,463,213,1396,1668,images/archive-original/1280-1289 III (1286-89)/548o.jpg
549o.png,1,0,5,168,176,1509,942,1654,1168,176,144,942,1485,images/archive-original/1280-1289 III (1286-89)/549o.jpg
550o.png,1,0,1,82,62,1622,1167,1654,1168,62,31,1167,1571,images/archive-original/1280-1289 III (1286-89)/550o.jpg
551o.png,1,0,6,83,62,1614,1113,1654,1168,62,39,1113,1570,images/archive-original/1280-1289 III (1286-89)/551o.jpg
552o.png,1,0,2,118,232,1570,788,1654,1168,232,83,788,1535,images/archive-original/1280-1289 III (1286-89)/552o.jpg
553o.png,1,0,5,238,267,1484,909,1654,1168,267,169,909,1415,images/archive-original/1280-1289 III (1286-89)/553o.jpg
554o.png,0,0,1,76,67,1622,1129,1654,1168,67,31,1129,1577,images/archive-original/1280-1289 III (1286-89)/554o.jpg
555o.png,0,0,1,36,54,1624,1138,1654,1168,54,29,1138,1617,images/archive-original/1280-1289 III (1286-89)/555o.jpg
556o.png,1,0,4,18,62,1614,1151,1654,1168,62,39,1151,1635,images/archive-original/1280-1289 III (1286-89)/556o.jpg
557o.png,1,0,10,95,92,1614,1167,1654,1168,92,39,1167,1558,images/archive-original/1280-1289 III (1286-89)/557o.jpg
558o.png,1,0,6,239,612,1967,1297,2024,1436,612,56,1297,1784,images/archive-original/1280-1289 III (1286-89)/558o.jpg
559o.png,1,0,3,274,204,2014,1272,2024,1436,204,9,1272,1749,images/archive-original/1280-1289 III (1286-89)/559o.jpg
560o.png,1,0,6,272,455,2177,933,2339,1656,272,455,2177,933,images/archive-original/1280-1289 III (1286-89)/560o.jpg
561o.png,1,0,5,419,228,2036,622,2339,1656,419,228,2036,622,images/archive-original/1280-1289 III (1286-89)/561o.jpg
562o.png,1,0,1,158,596,2180,1058,2339,1656,158,596,2180,1058,images/archive-original/1280-1289 III (1286-89)/562o.jpg
563o.png,1,0,1,98,41,1619,2186,1656,2339,98,41,1619,2186,images/archive-original/1280-1289 III (1286-89)/563o.jpg
564o.png,1,0,1,103,57,1609,2244,1656,2339,103,57,1609,2244,images/archive-original/1280-1289 III (1286-89)/564o.jpg
565o.png,0,0,5,83,259,1579,2249,1656,2339,83,259,1579,2249,images/archive-original/1280-1289 III (1286-89)/565o.jpg
566o.png,0,0,6,93,88,1581,2243,1656,2339,93,88,1581,2243,images/archive-original/1280-1289 III (1286-89)/566o.jpg
567o.png,0,0,2,77,31,1609,2077,1656,2339,77,31,1609,2077,images/archive-original/1280-1289 III (1286-89)/567o.jpg
568o.png,0,0,1,62,135,1630,2254,1656,2339,62,135,1630,2254,images/archive-original/1280-1289 III (1286-89)/568o.jpg
569o.png,0,0,11,349,117,2070,627,2339,1656,349,117,2070,627,images/archive-original/1280-1289 III (1286-89)/569o.jpg
570o.png,1,0,2,506,442,2118,1413,2339,1656,442,220,1413,1832,images/archive-original/1280-1289 III (1286-89)/570o.jpg
571o.png,1,0,13,206,270,2120,1205,2339,1656,270,218,1205,2132,images/archive-original/1280-1289 III (1286-89)/571o.jpg
572o.png,1,0,4,122,487,2152,1252,2339,1656,487,186,1252,2216,images/archive-original/1280-1289 III (1286-89)/572o.jpg
573o.png,1,0,1,51,47,2250,1548,2339,1656,47,88,1548,2287,images/archive-original/1280-1289 III (1286-89)/573o.jpg
574o.png,1,0,4,266,36,2305,1393,2339,1656,36,33,1393,2072,images/archive-original/1280-1289 III (1286-89)/574o.jpg
575o.png,1,0,1,47,36,2272,1603,2339,1656,36,66,1603,2291,images/archive-original/1280-1289 III (1286-89)/575o.jpg
576o.png,1,0,4,231,33,2294,1607,2339,1656,33,44,1607,2107,images/archive-original/1280-1289 III (1286-89)/576o.jpg
577o.png,1,0,1,47,44,2276,1621,2339,1656,44,62,1621,2291,images/archive-original/1280-1289 III (1286-89)/577o.jpg
578o.png,1,0,4,165,36,2294,1607,2339,1656,36,44,1607,2173,images/archive-original/1280-1289 III (1286-89)/578o.jpg
579o.png,1,0,1,51,250,2269,1618,2339,1656,250,69,1618,2287,images/archive-original/1280-1289 III (1286-89)/579o.jpg
580o.png,1,0,17,236,170,2294,1618,2339,1656,170,44,1618,2102,images/archive-original/1280-1289 III (1286-89)/580o.jpg
581o.png,1,0,1,245,167,2014,1342,2024,1436,167,9,1342,1778,images/archive-original/1280-1289 III (1286-89)/581o.jpg
582o.png,1,0,4,338,697,1813,1368,2024,1436,697,210,1368,1685,images/archive-original/1280-1289 III (1286-89)/582o.jpg
583o.png,1,0,2,273,338,1845,1355,2024,1436,338,178,1355,1750,images/archive-original/1280-1289 III (1286-89)/583o.jpg
584o.png,1,0,1,402,185,1896,1259,2024,1436,185,127,1259,1621,images/archive-original/1280-1289 III (1286-89)/584o.jpg
585o.png,1,0,1,159,44,2008,1409,2024,1436,44,15,1409,1864,images/archive-original/1280-1289 III (1286-89)/585o.jpg
586o.png,1,0,11,418,590,1864,1269,2024,1436,590,159,1269,1605,images/archive-original/1280-1289 III (1286-89)/586o.jpg
587o.png,1,0,5,274,57,1902,1291,2024,1436,57,121,1291,1749,images/archive-original/1280-1289 III (1286-89)/587o.jpg
588o.png,1,0,13,178,105,2014,1406,2024,1436,105,9,1406,1845,images/archive-original/1280-1289 III (1286-89)/588o.jpg
589o.png,1,0,1,146,51,2014,1412,2024,1436,51,9,1412,1877,images/archive-original/1280-1289 III (1286-89)/589o.jpg
590o.png,1,0,6,207,210,2011,1243,2024,1436,210,12,1243,1816,images/archive-original/1280-1289 III (1286-89)/590o.jpg
591o.png,1,0,4,407,347,1868,1232,2024,1436,347,155,1232,1616,images/archive-original/1280-1289 III (1286-89)/591o.jpg
592o.png,1,0,2,181,462,2002,1245,2024,1436,462,21,1245,1842,images/archive-original/1280-1289 III (1286-89)/592o.jpg
593o.png,1,0,2,188,60,2004,1360,2024,1436,60,19,1360,1835,images/archive-original/1280-1289 III (1286-89)/593o.jpg
594o.png,1,0,1,183,638,2011,1326,2024,1436,638,12,1326,1840,images/archive-original/1280-1289 III (1286-89)/594o.jpg
595o.png,1,0,3,221,57,1969,1412,2024,1436,57,54,1412,1802,images/archive-original/1280-1289 III (1286-89)/595o.jpg
596o.png,1,0,6,156,363,2001,1279,2024,1436,363,22,1279,1867,images/archive-original/1280-1289 III (1286-89)/596o.jpg
597o.png,1,0,3,291,625,1911,1330,2024,1436,625,112,1330,1732,images/archive-original/1280-1289 III (1286-89)/597o.jpg
598o.png,1,0,4,373,111,1807,1416,2024,1436,111,216,1416,1650,images/archive-original/1280-1289 III (1286-89)/598o.jpg
599o.png,1,0,1,201,226,1989,1272,2024,1436,226,34,1272,1822,images/archive-original/1280-1289 III (1286-89)/599o.jpg
600o.png,1,0,3,280,505,1864,1106,2024,1436,505,159,1106,1743,images/archive-original/1280-1289 III (1286-89)/600o.jpg
601o.png,1,0,5,210,399,1907,946,2024,1436,399,116,946,1813,images/archive-original/1280-1289 III (1286-89)/601o.jpg
602o.png,1,0,1,312,399,1867,980,2024,1436,399,156,980,1711,images/archive-original/1280-1289 III (1286-89)/602o.jpg
603o.png,1,0,3,312,227,1925,1275,2024,1436,227,98,1275,1711,images/archive-original/1280-1289 III (1286-89)/603o.jpg
604o.png,1,0,1,355,124,1861,1412,2024,1436,124,162,1412,1668,images/archive-original/1280-1289 III (1286-89)/604o.jpg
605o.png,1,0,7,398,302,1880,1400,2024,1436,302,143,1400,1625,images/archive-original/1280-1289 III (1286-89)/605o.jpg
606o.png,1,0,9,260,216,2014,1364,2024,1436,216,9,1364,1763,images/archive-original/1280-1289 III (1286-89)/606o.jpg
607o.png,1,0,1,204,67,2011,1409,2024,1436,67,12,1409,1819,images/archive-original/1280-1289 III (1286-89)/607o.jpg
608o.png,1,0,2,226,156,2008,1317,2024,1436,156,15,1317,1797,images/archive-original/1280-1289 III (1286-89)/608o.jpg
609o.png,1,0,5,268,385,1917,879,2024,1436,385,106,879,1755,images/archive-original/1280-1289 III (1286-89)/609o.jpg
610o.png,1,0,14,384,353,1804,909,2024,1436,353,219,909,1639,images/archive-original/1280-1289 III (1286-89)/610o.jpg
611o.png,1,0,4,379,395,1835,1348,2024,1436,395,188,1348,1644,images/archive-original/1280-1289 III (1286-89)/611o.jpg
612o.png,1,0,2,87,116,1634,1167,1654,1168,116,19,1167,1566,images/archive-original/1280-1289 III (1286-89)/612o.jpg
613o.png,1,0,1,103,64,1596,1151,1654,1168,64,57,1151,1550,images/archive-original/1280-1289 III (1286-89)/613o.jpg
614o.png,1,0,1,101,80,1622,1092,1654,1168,80,31,1092,1552,images/archive-original/1280-1289 III (1286-89)/614o.jpg
615o.png,1,0,1,177,108,1489,1167,1654,1168,108,164,1167,1476,images/archive-original/1280-1289 III (1286-89)/615o.jpg
616o.png,1,0,3,96,64,1624,1159,1654,1168,64,29,1159,1557,images/archive-original/1280-1289 III (1286-89)/616o.jpg
617o.png,1,0,1,15,51,1536,1989,1656,2339,15,51,1536,1989,images/archive-original/1280-1289 III (1286-89)/617o.jpg
618o.png,0,0,3,98,51,1619,2057,1656,2339,98,51,1619,2057,images/archive-original/1280-1289 III (1286-89)/618o.jpg
619o.png,0,0,1,15,176,1609,2244,1656,2339,15,176,1609,2244,images/archive-original/1280-1289 III (1286-89)/619o.jpg
620o.png,0,0,2,135,218,1630,2254,1656,2339,135,218,1630,2254,images/archive-original/1280-1289 III (1286-89)/620o.jpg
621o.png,1,0,11,323,323,2118,974,2339,1656,323,323,2118,974,images/archive-original/1280-1289 III (1286-89)/621o.jpg
622o.png,1,0,5,574,184,2029,654,2339,1656,574,184,2029,654,images/archive-original/1280-1289 III (1286-89)/622o.jpg
623o.png,1,0,1,62,312,2294,1279,2339,1656,62,312,2294,1279,images/archive-original/1280-1289 III (1286-89)/623o.jpg
624o.png,1,0,1,349,121,2004,1574,2339,1656,121,334,1574,1989,images/archive-original/1280-1289 III (1286-89)/624o.jpg
625o.png,1,0,2,549,349,1853,1518,2339,1656,349,485,1518,1789,images/archive-original/1280-1289 III (1286-89)/625o.jpg
626o.png,1,0,4,93,447,1510,1178,1656,2339,93,447,1510,1178,images/archive-original/1280-1289 III (1286-89)/626o.jpg
627o.png,1,0,5,210,447,2220,1212,2339,1656,447,118,1212,2128,images/archive-original/1280-1289 III (1286-89)/627o.jpg
628o.png,1,0,8,213,647,2081,1187,2339,1656,213,647,2081,1187,images/archive-original/1280-1289 III (1286-89)/628o.jpg
629o.png,1,0,1,159,134,2014,1406,2024,1436,134,9,1406,1864,images/archive-original/1290-1300 I/629o.jpg
630o.png,1,0,8,293,382,1889,1347,2024,1436,382,134,1347,1730,images/archive-original/1290-1300 I/630o.jpg
631o.png,1,0,1,213,111,2008,1406,2024,1436,111,15,1406,1810,images/archive-original/1290-1300 I/631o.jpg
632o.png,1,0,7,54,385,1861,1272,2024,1436,163,54,1050,1861,images/archive-original/1290-1300 I/632o.jpg
633o.png,1,0,2,191,159,2011,1301,2024,1436,159,12,1301,1832,images/archive-original/1290-1300 I/633o.jpg
634o.png,1,0,1,176,76,2011,1406,2024,1436,76,12,1406,1847,images/archive-original/1290-1300 I/634o.jpg
635o.png,1,0,1,219,316,2011,1392,2024,1436,316,12,1392,1804,images/archive-original/1290-1300 I/635o.jpg
636o.png,1,0,2,199,158,2008,1401,2024,1436,158,15,1401,1824,images/archive-original/1290-1300 I/636o.jpg
637o.png,1,0,4,395,579,1922,1217,2024,1436,579,101,1217,1628,images/archive-original/1290-1300 I/637o.jpg
638o.png,1,0,2,156,740,2006,1285,2024,1436,740,17,1285,1867,images/archive-original/1290-1300 I/638o.jpg
639o.png,1,0,5,183,814,2000,1381,2024,1436,814,23,1381,1840,images/archive-original/1290-1300 I/639o.jpg
640o.png,1,0,7,220,548,2004,1295,2024,1436,548,19,1295,1803,images/archive-original/1290-1300 I/640o.jpg
641o.png,1,0,6,477,828,1634,1308,2024,1436,828,389,1308,1546,images/archive-original/1290-1300 I/641o.jpg
642o.png,1,0,6,353,755,1869,1376,2024,1436,755,154,1376,1670,images/archive-original/1290-1300 I/642o.jpg
643o.png,1,0,2,207,122,2008,1406,2024,1436,122,15,1406,1816,images/archive-original/1290-1300 I/643o.jpg
644o.png,1,0,1,271,140,2008,1406,2024,1436,140,15,1406,1752,images/archive-original/1290-1300 I/644o.jpg
645o.png,1,0,11,385,395,1901,1302,2024,1436,395,122,1302,1638,images/archive-original/1290-1300 I/645o.jpg
646o.png,1,0,7,293,299,2014,1409,2024,1436,299,9,1409,1730,images/archive-original/1290-1300 I/646o.jpg
647o.png,1,0,1,512,764,1724,1340,2024,1436,764,299,1340,1511,images/archive-original/1290-1300 I/647o.jpg
648o.png,1,0,4,165,280,1997,985,2024,1436,280,26,985,1858,images/archive-original/1290-1300 I/648o.jpg
649o.png,1,0,5,388,338,1899,1227,2024,1436,338,124,1227,1635,images/archive-original/1290-1300 I/649o.jpg
650o.png,1,0,3,764,572,1716,1004,2024,1436,572,307,1004,1259,images/archive-original/1290-1300 I/650o.jpg
651o.png,1,0,1,213,54,2008,1419,2024,1436,54,15,1419,1810,images/archive-original/1290-1300 I/651o.jpg
652o.png,1,0,4,371,240,1822,1216,2024,1436,240,201,1216,1652,images/archive-original/1290-1300 I/652o.jpg
653o.png,1,0,1,274,114,1883,1419,2024,1436,114,140,1419,1749,images/archive-original/1290-1300 I/653o.jpg
654o.png,1,0,3,169,650,2008,1199,2024,1436,650,15,1199,1854,images/archive-original/1290-1300 I/654o.jpg
655o.png,1,0,1,230,271,2011,1317,2024,1436,271,12,1317,1793,images/archive-original/1290-1300 I/655o.jpg
656o.png,1,0,2,226,376,2011,1262,2024,1436,376,12,1262,1797,images/archive-original/1290-1300 I/656o.jpg
657o.png,1,0,3,188,181,2011,1336,2024,1436,181,12,1336,1835,images/archive-original/1290-1300 I/657o.jpg
658o.png,1,0,2,239,561,1931,1337,2024,1436,561,92,1337,1784,images/archive-original/1290-1300 I/658o.jpg
659o.png,1,0,2,439,182,1830,1408,2024,1436,182,193,1408,1584,images/archive-original/1290-1300 I/659o.jpg
660o.png,1,0,4,335,424,1914,1144,2024,1436,424,109,1144,1688,images/archive-original/1290-1300 I/660o.jpg
661o.png,1,0,6,446,523,1884,1249,2024,1436,523,139,1249,1577,images/archive-original/1290-1300 I/661o.jpg
662o.png,1,0,1,606,390,1761,1028,2024,1436,390,262,1028,1417,images/archive-original/1290-1300 I/662o.jpg
663o.png,1,0,1,554,307,1863,1306,2024,1436,307,160,1306,1469,images/archive-original/1290-1300 I/663o.jpg
664o.png,1,0,1,465,82,1874,1435,2024,1436,82,149,1435,1558,images/archive-original/1290-1300 I/664o.jpg
